No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Kualitas_Udara,TEMP_Category
20659,2015,Juli,9,18,76.0,80.0,8.0,37.0,0.7,271.0,31.7,1006.3,14.4,0.0,South-South-East,2.6,Aotizhongxin,2,Panas
20660,2015,Juli,9,19,61.0,61.0,5.0,41.0,0.6,243.0,30.9,1006.8,13.7,0.0,South-East,2.9,Aotizhongxin,2,Panas
20661,2015,Juli,9,20,46.0,46.0,5.0,45.0,0.5,215.0,29.8,1007.2,12.7,0.0,South-East,2.2,Aotizhongxin,1,Panas
20662,2015,Juli,9,21,35.0,50.0,6.0,51.0,0.5,165.0,28.8,1007.7,10.9,0.0,South-South-East,2.1,Aotizhongxin,1,Panas
20663,2015,Juli,9,22,30.0,30.0,7.0,56.0,0.5,119.0,27.8,1007.6,10.9,0.0,South-East,1.6,Aotizhongxin,1,Panas
20664,2015,Juli,9,23,35.0,111.0,10.0,73.0,0.6,94.0,26.7,1007.8,12.4,0.0,South-South-East,1.0,Aotizhongxin,2,Panas
20665,2015,Juli,10,0,32.0,90.0,9.0,58.0,0.5,82.0,25.9,1007.9,12.4,0.0,South-South-West,1.6,Aotizhongxin,1,Panas
20666,2015,Juli,10,1,25.0,37.0,6.0,49.0,0.5,75.0,25.8,1007.8,14.0,0.0,South-West,1.7,Aotizhongxin,1,Panas
20667,2015,Juli,10,2,27.0,44.0,12.0,46.0,0.5,76.0,25.5,1007.9,15.5,0.0,South-East,1.4,Aotizhongxin,1,Panas
20668,2015,Juli,10,3,28.0,95.0,16.0,51.0,1.7,65.0,23.8,1007.7,15.8,0.0,East,1.6,Aotizhongxin,2,Hangat
20669,2015,Juli,10,4,29.0,84.0,10.0,57.0,0.8,56.353358410556304,23.4,1007.8,17.2,0.0,East-South-East,2.1,Aotizhongxin,1,Hangat
20670,2015,Juli,10,5,48.0,144.0,13.0,81.0,0.8,13.0,23.0,1008.1,19.0,0.0,East,2.0,Aotizhongxin,2,Hangat
20671,2015,Juli,10,6,54.0,133.0,7.0,51.0,0.5,39.0,23.0,1008.5,19.2,0.0,East-North-East,1.2,Aotizhongxin,2,Hangat
20672,2015,Juli,10,7,61.0,100.0,7.0,52.0,0.6,38.0,23.4,1008.8,19.5,0.0,East,1.7,Aotizhongxin,2,Hangat
20673,2015,Juli,10,8,68.0,95.0,8.0,60.0,0.6,38.0,24.6,1008.8,19.4,0.0,East-South-East,1.9,Aotizhongxin,2,Hangat
20674,2015,Juli,10,9,56.0,69.0,9.0,49.0,0.6,73.0,26.7,1008.6,19.1,0.0,East-South-East,1.6,Aotizhongxin,2,Panas
20675,2015,Juli,10,10,51.0,51.0,10.0,42.0,0.7,109.0,27.7,1008.4,19.0,0.0,East-South-East,2.3,Aotizhongxin,2,Panas
20676,2015,Juli,10,11,53.0,53.0,9.0,40.0,0.8,136.0,28.6,1007.9,18.1,0.0,East-South-East,1.5,Aotizhongxin,2,Panas
20677,2015,Juli,10,12,54.0,54.0,9.0,34.0,0.7,192.0,29.6,1007.4,17.8,0.0,South-East,2.6,Aotizhongxin,2,Panas
20678,2015,Juli,10,13,48.0,48.0,8.0,26.0,0.5,224.0,31.0,1006.5,16.6,0.0,South-South-West,1.9,Aotizhongxin,1,Panas
20679,2015,Juli,10,14,52.0,70.0,8.0,22.0,0.4,241.0,31.6,1005.6,17.1,0.0,South-South-West,3.1,Aotizhongxin,2,Panas
20680,2015,Juli,10,15,55.0,80.0,9.0,22.0,0.5,258.0,32.1,1004.7,16.8,0.0,South-South-West,2.8,Aotizhongxin,2,Panas
20681,2015,Juli,10,16,64.0,81.0,9.0,24.0,0.5,261.0,32.1,1003.7,17.2,0.0,South-South-East,3.1,Aotizhongxin,2,Panas
20682,2015,Juli,10,17,72.0,98.0,10.0,26.0,0.6,278.0,32.6,1003.3,16.8,0.0,South,3.0,Aotizhongxin,2,Panas
20683,2015,Juli,10,18,72.0,76.0,9.0,28.0,0.7,273.0,32.3,1003.2,16.2,0.0,South,2.8,Aotizhongxin,2,Panas
20684,2015,Juli,10,19,68.0,86.0,10.0,32.0,0.6,257.0,32.1,1003.4,15.1,0.0,South-West,3.2,Aotizhongxin,2,Panas
20685,2015,Juli,10,20,71.0,112.0,11.0,27.0,0.5,246.0,29.8,1003.6,18.6,0.0,East-South-East,3.4,Aotizhongxin,2,Panas
20686,2015,Juli,10,21,66.0,227.0,12.0,48.0,0.7,207.0,28.8,1004.3,19.4,0.0,East-South-East,3.1,Aotizhongxin,2,Panas
20687,2015,Juli,10,22,78.0,146.0,19.0,50.0,0.7,192.0,27.9,1004.7,19.1,0.0,East-South-East,3.2,Aotizhongxin,2,Panas
20688,2015,Juli,10,23,84.0,112.0,19.0,57.0,0.7,139.0,27.3,1004.9,19.1,0.0,East-South-East,2.0,Aotizhongxin,2,Panas
20689,2015,Juli,11,0,80.0,102.0,17.0,54.0,0.7,113.0,26.6,1005.2,19.0,0.0,East-North-East,1.3,Aotizhongxin,2,Panas
20690,2015,Juli,11,1,78.0,96.0,15.0,72.0,0.8,76.0,25.5,1004.9,19.2,0.0,East-North-East,1.0,Aotizhongxin,2,Panas
20691,2015,Juli,11,2,80.0,96.0,13.0,57.0,0.8,73.0,24.8,1004.6,19.0,0.0,East-South-East,1.5,Aotizhongxin,2,Hangat
20692,2015,Juli,11,3,83.0,104.0,13.0,54.0,1.0,74.0,24.5,1004.6,19.3,0.0,East-North-East,1.7,Aotizhongxin,2,Hangat
20693,2015,Juli,11,4,90.0,117.0,10.0,50.0,0.8,82.0,24.3,1004.6,20.2,0.0,East,1.2,Aotizhongxin,2,Hangat
20694,2015,Juli,11,5,113.0,129.0,9.0,55.0,0.9,74.0,23.3,1004.7,20.1,0.0,East-North-East,1.0,Aotizhongxin,2,Hangat
20695,2015,Juli,11,6,131.0,131.0,12.0,67.0,1.3,51.0,23.8,1004.8,20.3,0.0,East,0.9,Aotizhongxin,2,Hangat
20696,2015,Juli,11,7,123.0,124.0,13.0,69.0,1.1,52.0,25.0,1005.3,20.7,0.0,East-North-East,0.9,Aotizhongxin,2,Hangat
20697,2015,Juli,11,8,134.0,152.0,17.0,84.0,1.5,43.0,26.0,1005.6,21.2,0.0,East-South-East,1.2,Aotizhongxin,2,Panas
20698,2015,Juli,11,9,145.0,178.0,21.0,83.0,2.0,59.0,27.0,1005.5,21.5,0.0,North,1.2,Aotizhongxin,2,Panas
20699,2015,Juli,11,10,149.0,149.0,24.0,72.0,2.2,93.0,28.3,1005.1,21.6,0.0,East-South-East,1.1,Aotizhongxin,3,Panas
20700,2015,Juli,11,11,154.0,187.0,26.0,67.0,2.3,145.0,29.8,1004.6,21.2,0.0,South,1.5,Aotizhongxin,3,Panas
20701,2015,Juli,11,12,164.0,164.0,26.0,60.0,2.2,216.0,31.2,1003.7,20.8,0.0,South,2.2,Aotizhongxin,3,Panas
20702,2015,Juli,11,13,151.0,151.0,20.0,49.0,1.7,286.0,32.6,1002.6,19.1,0.0,South-West,2.2,Aotizhongxin,3,Panas
20703,2015,Juli,11,14,129.0,129.0,11.0,26.0,1.0,324.0,33.5,1001.8,17.2,0.0,South,2.5,Aotizhongxin,2,Panas
20704,2015,Juli,11,15,122.0,132.0,9.0,25.0,0.8,313.0,33.7,1001.1,17.8,0.0,South-South-West,2.8,Aotizhongxin,2,Panas
20705,2015,Juli,11,16,122.0,122.0,10.0,25.0,0.8,305.0,33.8,1000.4,16.6,0.0,South-West,3.0,Aotizhongxin,2,Panas
20706,2015,Juli,11,17,120.0,148.0,10.0,29.0,0.7,299.0,33.9,999.9,18.0,0.0,South-South-West,2.2,Aotizhongxin,2,Panas
20707,2015,Juli,11,18,115.0,152.0,11.0,29.0,0.7,294.0,33.3,999.7,17.9,0.0,South,2.3,Aotizhongxin,2,Panas
20708,2015,Juli,11,19,101.0,130.0,9.0,39.0,0.7,256.0,32.8,1000.0,17.0,0.0,South-South-West,2.0,Aotizhongxin,2,Panas
20709,2015,Juli,11,20,95.0,116.0,9.0,36.0,0.6,230.0,32.0,1000.3,16.7,0.0,South,1.7,Aotizhongxin,2,Panas
20710,2015,Juli,11,21,86.0,141.0,9.0,43.0,0.7,198.0,29.3,1000.9,17.8,0.0,South-South-East,0.4,Aotizhongxin,2,Panas
20711,2015,Juli,11,22,91.0,134.0,8.0,69.0,0.9,149.0,27.6,1000.7,18.9,0.0,South-East,0.9,Aotizhongxin,2,Panas
20712,2015,Juli,11,23,82.0,128.0,7.0,73.0,0.8,121.0,27.9,1000.4,18.6,0.0,South-East,1.1,Aotizhongxin,2,Panas
20713,2015,Juli,12,0,90.0,166.0,7.0,84.0,0.8,106.0,28.9,1000.0,19.0,0.0,South-South-West,1.4,Aotizhongxin,2,Panas
20714,2015,Juli,12,1,89.0,146.0,8.0,102.0,0.9,72.0,28.6,999.9,20.1,0.0,South-South-West,1.6,Aotizhongxin,2,Panas
20715,2015,Juli,12,2,106.0,183.0,14.0,82.0,0.8,68.0,28.0,999.7,20.0,0.0,South-West,1.4,Aotizhongxin,2,Panas
20716,2015,Juli,12,3,108.0,173.0,13.0,77.0,0.9,59.0,26.4,999.4,20.3,0.0,South-West,1.0,Aotizhongxin,2,Panas
20717,2015,Juli,12,4,122.0,174.0,10.0,95.0,1.1,56.353358410556304,24.6,999.2,20.9,0.0,East-North-East,0.5,Aotizhongxin,2,Hangat
20718,2015,Juli,12,5,150.0,214.0,6.0,132.0,1.2,2.0,24.1,998.7,20.6,0.0,North-North-East,1.0,Aotizhongxin,2,Hangat
20719,2015,Juli,12,6,159.0,210.0,7.0,123.0,1.3,7.0,24.5,998.8,21.2,0.0,North-East,1.3,Aotizhongxin,3,Hangat
20720,2015,Juli,12,7,168.0,215.0,7.0,101.0,1.5,23.0,25.7,998.7,21.4,0.0,North-North-East,1.2,Aotizhongxin,3,Panas
20721,2015,Juli,12,8,188.0,234.0,10.0,95.0,1.5,44.0,27.1,998.2,21.2,0.0,East-North-East,1.8,Aotizhongxin,3,Panas
20722,2015,Juli,12,9,195.0,195.0,14.0,68.0,1.4,104.0,28.7,997.6,21.5,0.0,North,1.8,Aotizhongxin,3,Panas
20723,2015,Juli,12,10,164.0,164.0,15.0,42.0,1.2,190.0,30.5,996.9,21.3,0.0,East-South-East,1.3,Aotizhongxin,3,Panas
20724,2015,Juli,12,11,151.0,151.0,13.0,42.0,1.2,260.0,32.0,996.4,20.6,0.0,South-East,1.2,Aotizhongxin,3,Panas
20725,2015,Juli,12,12,156.0,156.0,13.0,42.0,1.2,325.0,34.0,994.9,19.7,0.0,North-West,1.4,Aotizhongxin,3,Panas
20726,2015,Juli,12,13,137.0,137.0,11.0,37.0,1.1,380.0,35.2,993.9,19.2,0.0,North-North-West,1.5,Aotizhongxin,2,Panas
20727,2015,Juli,12,14,118.0,118.0,9.0,31.0,1.0,406.0,36.5,992.8,17.1,0.0,North-North-West,0.8,Aotizhongxin,2,Panas
20728,2015,Juli,12,15,108.0,108.0,9.0,29.0,0.9,423.0,37.7,991.8,16.6,0.0,South-South-East,2.2,Aotizhongxin,2,Panas
20729,2015,Juli,12,16,91.0,91.0,7.0,28.0,0.8,397.0,38.4,991.4,14.3,0.0,South-South-West,2.5,Aotizhongxin,2,Panas
20730,2015,Juli,12,17,77.0,234.0,6.0,34.0,0.7,328.0,33.8,992.0,16.6,0.0,East,3.7,Aotizhongxin,2,Panas
20731,2015,Juli,12,18,75.0,368.0,4.0,51.0,0.8,228.0,33.5,992.3,16.4,0.0,North-North-East,2.2,Aotizhongxin,3,Panas
20732,2015,Juli,12,19,66.0,181.0,4.0,66.0,0.8,199.0,31.9,992.4,17.8,0.0,North-North-East,1.3,Aotizhongxin,2,Panas
20733,2015,Juli,12,20,71.0,127.0,4.0,66.0,0.8,221.0,31.3,992.8,17.9,0.0,North-North-West,1.6,Aotizhongxin,2,Panas
20734,2015,Juli,12,21,64.0,124.0,4.0,77.0,1.0,157.0,30.0,992.9,18.4,0.0,West,1.0,Aotizhongxin,2,Panas
20735,2015,Juli,12,22,58.0,99.0,4.0,110.0,1.0,106.0,27.8,993.2,19.1,0.0,East-North-East,1.2,Aotizhongxin,2,Panas
20736,2015,Juli,12,23,68.0,108.0,4.0,135.0,1.1,64.0,27.2,993.0,20.0,0.0,North-East,0.9,Aotizhongxin,2,Panas
20737,2015,Juli,13,0,72.0,125.0,4.0,109.0,1.0,82.0,26.2,992.9,20.5,0.0,North-East,0.0,Aotizhongxin,2,Panas
20738,2015,Juli,13,1,76.0,143.0,5.0,177.0,1.1,9.0,26.1,992.8,20.7,0.0,East-North-East,1.7,Aotizhongxin,2,Panas
20739,2015,Juli,13,2,70.0,70.0,5.0,94.0,0.8,83.0,25.7,992.7,20.5,0.0,North-East,0.9,Aotizhongxin,2,Panas
20740,2015,Juli,13,3,62.0,62.0,4.0,47.0,0.6,139.0,25.9,992.9,19.5,0.0,North,1.0,Aotizhongxin,2,Panas
20741,2015,Juli,13,4,55.0,55.0,3.0,52.0,0.6,130.0,26.2,993.0,18.1,0.0,North-East,1.6,Aotizhongxin,2,Panas
20742,2015,Juli,13,5,61.0,117.0,3.0,99.0,0.8,48.0,25.4,993.3,18.3,0.0,East-North-East,2.0,Aotizhongxin,2,Panas
20743,2015,Juli,13,6,73.0,144.0,4.0,133.0,0.9,10.0,26.4,994.1,20.0,0.0,North-West,0.7,Aotizhongxin,2,Panas
20744,2015,Juli,13,7,67.0,67.0,5.0,99.0,0.8,76.0,27.7,994.5,17.5,0.0,North,1.8,Aotizhongxin,2,Panas
20745,2015,Juli,13,8,44.0,56.0,6.0,56.0,0.6,132.0,29.8,995.1,16.6,0.0,North-North-East,1.9,Aotizhongxin,1,Panas
20746,2015,Juli,13,9,44.0,44.0,6.0,54.0,0.6,144.0,31.5,995.2,15.9,0.0,North-North-East,2.2,Aotizhongxin,1,Panas
20747,2015,Juli,13,10,45.0,45.0,6.0,57.0,0.6,175.0,33.8,995.1,14.3,0.0,North-East,2.1,Aotizhongxin,1,Panas
20748,2015,Juli,13,11,82.77361082632765,5.0,4.0,35.0,0.4,208.0,35.1,994.9,12.1,0.0,East-North-East,2.0,Aotizhongxin,2,Panas
20749,2015,Juli,13,12,82.77361082632765,5.0,3.0,27.0,0.4,240.0,36.1,994.2,11.0,0.0,East-South-East,1.9,Aotizhongxin,2,Panas
20750,2015,Juli,13,13,18.0,18.0,3.0,24.0,0.3,257.0,37.4,993.4,12.8,0.0,North-East,1.5,Aotizhongxin,1,Panas
20751,2015,Juli,13,14,27.0,27.0,4.0,25.0,0.3,293.0,38.1,992.8,12.7,0.0,South-West,1.8,Aotizhongxin,1,Panas
20752,2015,Juli,13,15,31.0,31.0,4.0,26.0,0.4,327.0,38.3,992.3,12.8,0.0,South-South-East,1.9,Aotizhongxin,1,Panas
20753,2015,Juli,13,16,37.0,61.0,5.0,30.0,0.4,365.0,38.8,991.8,13.3,0.0,South-West,2.3,Aotizhongxin,1,Panas
20754,2015,Juli,13,17,46.0,103.0,6.0,47.0,0.5,365.0,38.0,991.9,13.3,0.0,South-West,3.6,Aotizhongxin,2,Panas
20755,2015,Juli,13,18,40.0,116.0,6.0,40.0,0.5,331.0,37.4,992.1,12.1,0.0,South-West,3.8,Aotizhongxin,2,Panas
20756,2015,Juli,13,19,45.0,67.0,6.0,50.0,0.5,305.0,36.1,992.9,13.0,0.0,West-South-West,2.9,Aotizhongxin,1,Panas
20757,2015,Juli,13,20,48.0,128.0,7.0,55.0,0.6,256.0,35.0,993.3,14.8,0.0,South-South-West,1.9,Aotizhongxin,2,Panas
20758,2015,Juli,13,21,56.0,146.0,8.0,60.0,0.7,229.0,34.2,994.3,15.6,0.0,South,1.2,Aotizhongxin,2,Panas
20759,2015,Juli,13,22,64.0,155.0,9.0,72.0,0.8,205.0,34.0,995.0,15.9,0.0,South,1.3,Aotizhongxin,2,Panas
20760,2015,Juli,13,23,73.0,150.0,10.0,87.0,1.0,179.0,33.2,995.5,16.1,0.0,South,1.3,Aotizhongxin,2,Panas
20761,2015,Juli,14,0,83.0,150.0,12.0,90.0,1.0,159.0,32.8,995.9,15.3,0.0,South,1.8,Aotizhongxin,2,Panas
20762,2015,Juli,14,1,80.0,201.0,16.0,73.0,1.1,156.0,32.6,996.9,14.7,0.0,East-South-East,1.2,Aotizhongxin,2,Panas
20763,2015,Juli,14,2,60.0,209.0,2.0,23.0,0.6,227.0,25.1,998.5,19.0,0.3,West-North-West,5.6,Aotizhongxin,2,Panas
20764,2015,Juli,14,3,27.0,27.0,2.0,19.0,0.4,214.0,25.1,998.6,18.1,0.0,North-West,2.0,Aotizhongxin,1,Panas
20765,2015,Juli,14,4,25.0,68.0,2.0,28.0,0.5,56.353358410556304,23.4,999.5,19.8,0.1,East,1.2,Aotizhongxin,1,Hangat
20766,2015,Juli,14,5,35.0,58.0,2.0,34.0,0.5,143.0,23.4,999.3,19.8,0.1,North-North-East,1.0,Aotizhongxin,1,Hangat
20767,2015,Juli,14,6,37.0,37.0,2.0,47.0,0.6,124.0,24.6,999.5,18.8,0.0,North-North-East,1.4,Aotizhongxin,1,Hangat
20768,2015,Juli,14,7,37.0,37.0,2.0,53.0,0.6,117.0,25.3,999.8,19.0,0.0,North-North-East,1.8,Aotizhongxin,1,Panas
20769,2015,Juli,14,8,35.0,49.0,2.0,62.0,0.6,121.0,27.6,1000.3,17.7,0.0,East-North-East,2.2,Aotizhongxin,1,Panas
20770,2015,Juli,14,9,33.0,51.0,2.0,49.0,0.6,144.0,28.9,1000.3,17.7,0.0,North-East,2.3,Aotizhongxin,1,Panas
20771,2015,Juli,14,10,33.0,47.0,2.0,48.0,0.6,166.0,30.5,1000.5,17.9,0.0,North,2.0,Aotizhongxin,1,Panas
20772,2015,Juli,14,11,30.0,30.0,2.0,46.0,0.6,194.0,31.8,1000.2,16.9,0.0,East,1.6,Aotizhongxin,1,Panas
20773,2015,Juli,14,12,30.0,31.0,2.0,46.0,0.6,232.0,33.1,999.9,15.6,0.0,East-South-East,1.7,Aotizhongxin,1,Panas
20774,2015,Juli,14,13,38.0,38.0,5.0,46.0,0.7,284.0,34.6,999.2,16.0,0.0,South-South-West,2.1,Aotizhongxin,1,Panas
20775,2015,Juli,14,14,41.0,41.0,8.0,37.0,0.7,304.0,34.7,998.1,15.1,0.0,South-South-West,2.7,Aotizhongxin,1,Panas
20776,2015,Juli,14,15,44.0,77.0,8.0,38.0,0.7,314.0,35.0,997.5,14.8,0.0,South-South-West,3.2,Aotizhongxin,1,Panas
20777,2015,Juli,14,16,47.0,81.0,14.0,34.0,0.8,288.0,33.8,997.9,15.3,0.0,South-West,3.8,Aotizhongxin,1,Panas
20778,2015,Juli,14,17,58.0,124.0,19.0,42.0,0.9,280.0,33.5,998.2,15.9,0.0,South-West,1.8,Aotizhongxin,2,Panas
20779,2015,Juli,14,18,57.0,105.0,15.0,43.0,0.9,262.0,32.6,999.0,15.6,0.0,West-North-West,2.5,Aotizhongxin,2,Panas
20780,2015,Juli,14,19,30.0,30.0,2.0,37.0,0.5,185.0,31.1,998.7,13.8,0.0,North-North-West,1.6,Aotizhongxin,1,Panas
20781,2015,Juli,14,20,29.0,29.0,2.0,47.0,0.5,170.0,29.7,998.6,14.7,0.0,East-South-East,0.7,Aotizhongxin,1,Panas
20782,2015,Juli,14,21,30.0,71.0,2.0,59.0,0.6,143.0,29.9,1000.4,13.6,0.0,North-West,3.3,Aotizhongxin,1,Panas
20783,2015,Juli,14,22,25.0,41.0,2.0,55.0,0.5,139.0,29.0,1001.0,13.6,0.0,West-North-West,2.2,Aotizhongxin,1,Panas
20784,2015,Juli,14,23,24.0,29.0,2.0,57.0,0.5,125.0,28.5,1001.0,13.6,0.0,West-North-West,1.5,Aotizhongxin,1,Panas
20785,2015,Juli,15,0,22.0,22.0,3.0,58.0,0.5,122.0,28.1,1000.8,13.6,0.0,North-West,1.9,Aotizhongxin,1,Panas
20786,2015,Juli,15,1,21.0,34.0,3.0,73.0,0.4,99.0,27.8,1000.5,13.7,0.0,West-North-West,1.3,Aotizhongxin,1,Panas
20787,2015,Juli,15,2,24.0,28.0,3.0,63.0,0.4,106.0,26.8,1000.5,14.2,0.0,West-North-West,0.8,Aotizhongxin,1,Panas
20788,2015,Juli,15,3,23.0,41.0,3.0,58.0,0.4,110.0,26.5,1000.2,14.3,0.0,East-North-East,1.4,Aotizhongxin,1,Panas
20789,2015,Juli,15,4,23.0,49.0,3.0,50.0,0.4,112.0,24.8,1000.3,16.0,0.0,East,0.5,Aotizhongxin,1,Hangat
20790,2015,Juli,15,5,25.0,52.0,3.0,55.0,0.4,97.0,26.6,1000.3,14.4,0.0,North,1.5,Aotizhongxin,1,Panas
20791,2015,Juli,15,6,28.0,57.0,3.0,64.0,0.4,87.0,26.6,1000.5,14.7,0.0,North,1.8,Aotizhongxin,1,Panas
20792,2015,Juli,15,7,28.0,52.0,2.0,59.0,0.5,97.0,26.0,1000.9,15.4,0.0,North-North-East,1.9,Aotizhongxin,1,Panas
20793,2015,Juli,15,8,30.0,65.0,3.0,72.0,0.6,87.0,26.1,1001.1,15.5,0.0,North-East,1.6,Aotizhongxin,1,Panas
20794,2015,Juli,15,9,36.0,88.0,3.0,98.0,0.7,58.0,26.6,1001.4,15.3,0.0,North-North-East,1.5,Aotizhongxin,1,Panas
20795,2015,Juli,15,10,31.0,70.0,4.0,87.0,0.7,77.0,27.6,1001.5,15.6,0.0,North-North-East,1.9,Aotizhongxin,1,Panas
20796,2015,Juli,15,11,38.0,116.0,3.0,89.0,0.8,75.0,27.9,1002.0,16.2,0.0,North-West,1.4,Aotizhongxin,2,Panas
20797,2015,Juli,15,12,42.0,103.0,3.0,90.0,1.0,76.0,28.3,1002.5,17.2,0.0,South-West,0.4,Aotizhongxin,2,Panas
20798,2015,Juli,15,13,43.0,247.0,4.0,101.0,1.0,59.0,28.2,1002.3,17.7,0.0,West-North-West,1.6,Aotizhongxin,2,Panas
20799,2015,Juli,15,14,55.0,74.0,3.0,119.0,1.2,46.0,27.8,1001.5,18.2,0.0,West-North-West,2.5,Aotizhongxin,2,Panas
20800,2015,Juli,15,15,47.0,47.0,5.0,70.0,0.9,129.0,28.5,1001.9,17.1,0.0,North-West,2.2,Aotizhongxin,1,Panas
20801,2015,Juli,15,16,42.0,53.0,5.0,52.0,0.8,170.0,28.9,1001.7,18.1,0.0,East-North-East,1.5,Aotizhongxin,1,Panas
20802,2015,Juli,15,17,43.0,84.0,5.0,68.0,0.8,145.0,29.0,1001.3,17.5,0.0,North,1.8,Aotizhongxin,1,Panas
20803,2015,Juli,15,18,52.0,59.0,9.0,72.0,0.9,130.0,28.9,1001.1,17.1,0.0,North-West,2.1,Aotizhongxin,2,Panas
20804,2015,Juli,15,19,56.0,70.0,11.0,72.0,1.0,122.0,28.5,1001.8,17.1,0.0,East-North-East,1.1,Aotizhongxin,2,Panas
20805,2015,Juli,15,20,55.0,59.0,7.0,62.0,1.0,136.0,28.0,1002.1,17.5,0.0,North-West,1.6,Aotizhongxin,2,Panas
20806,2015,Juli,15,21,52.0,72.0,6.0,63.0,1.0,127.0,27.9,1002.4,18.3,0.0,North-North-West,1.6,Aotizhongxin,2,Panas
20807,2015,Juli,15,22,53.0,67.0,4.0,62.0,0.9,120.0,27.7,1002.7,17.8,0.0,North-West,2.1,Aotizhongxin,2,Panas
20808,2015,Juli,15,23,45.0,51.0,3.0,67.0,0.8,106.0,27.5,1002.7,16.8,0.0,North-West,2.1,Aotizhongxin,1,Panas
20809,2015,Juli,16,0,48.0,126.0,3.0,72.0,0.8,96.0,26.8,1002.4,17.0,0.0,North-North-West,2.4,Aotizhongxin,2,Panas
20810,2015,Juli,16,1,59.0,90.0,2.0,40.0,0.8,142.0,25.3,1002.7,18.7,0.1,West-North-West,1.8,Aotizhongxin,2,Panas
20811,2015,Juli,16,2,57.0,71.0,2.0,41.0,0.7,136.0,23.0,1004.7,20.0,1.3,South-West,2.7,Aotizhongxin,2,Hangat
20812,2015,Juli,16,3,58.0,58.0,2.0,36.0,0.7,125.0,22.2,1003.0,19.6,3.7,North-West,3.7,Aotizhongxin,2,Hangat
20813,2015,Juli,16,4,51.0,51.0,2.0,27.0,0.6,56.353358410556304,22.5,1003.0,19.7,0.0,North-North-West,1.4,Aotizhongxin,2,Hangat
20814,2015,Juli,16,5,61.0,61.0,2.0,35.0,0.6,117.0,21.9,1003.6,19.6,0.1,North-East,1.6,Aotizhongxin,2,Hangat
20815,2015,Juli,16,6,53.0,53.0,2.0,28.0,0.7,138.0,20.9,1004.0,19.2,0.2,North,2.4,Aotizhongxin,2,Hangat
20816,2015,Juli,16,7,48.0,48.0,2.0,32.0,0.9,141.0,21.1,1003.7,19.6,0.1,North,3.3,Aotizhongxin,1,Hangat
20817,2015,Juli,16,8,41.0,41.0,2.0,39.0,1.0,143.0,22.0,1003.9,19.0,0.0,North,2.1,Aotizhongxin,1,Hangat
20818,2015,Juli,16,9,42.0,42.0,2.0,44.0,0.9,137.0,22.0,1004.3,19.4,0.0,North-East,1.9,Aotizhongxin,1,Hangat
20819,2015,Juli,16,10,37.0,37.0,2.0,47.0,0.9,127.0,22.3,1003.9,19.5,0.0,North-North-East,2.3,Aotizhongxin,1,Hangat
20820,2015,Juli,16,11,39.0,39.0,2.0,44.0,0.9,125.0,22.6,1004.2,19.6,0.0,North,2.1,Aotizhongxin,1,Hangat
20821,2015,Juli,16,12,36.0,53.0,2.0,45.0,0.9,120.0,23.6,1003.9,18.7,0.0,North,3.4,Aotizhongxin,1,Hangat
20822,2015,Juli,16,13,40.0,40.0,2.0,53.0,0.9,123.0,23.9,1003.5,18.5,0.0,North,2.4,Aotizhongxin,1,Hangat
20823,2015,Juli,16,14,33.0,33.0,2.0,40.0,0.8,132.0,23.5,1003.3,19.2,0.0,North-West,2.1,Aotizhongxin,1,Hangat
20824,2015,Juli,16,15,29.0,29.0,2.0,43.0,0.7,127.0,23.6,1002.9,19.3,0.0,North-West,2.3,Aotizhongxin,1,Hangat
20825,2015,Juli,16,16,30.0,30.0,2.0,40.0,0.7,127.0,24.7,1002.4,18.9,0.0,North-West,2.5,Aotizhongxin,1,Hangat
20826,2015,Juli,16,17,30.0,30.0,2.0,37.0,0.7,140.0,25.1,1002.2,18.5,0.0,North-North-West,2.3,Aotizhongxin,1,Panas
20827,2015,Juli,16,18,31.0,31.0,2.0,45.0,0.9,127.0,24.8,1002.0,18.7,0.0,North-West,1.7,Aotizhongxin,1,Hangat
20828,2015,Juli,16,19,33.0,33.0,2.0,56.0,0.9,114.0,24.6,1002.5,18.5,0.0,East-North-East,1.3,Aotizhongxin,1,Hangat
20829,2015,Juli,16,20,34.0,34.0,2.0,64.0,0.9,96.0,24.1,1003.0,18.7,0.0,North,1.3,Aotizhongxin,1,Hangat
20830,2015,Juli,16,21,33.0,40.0,2.0,50.0,0.8,104.0,23.5,1003.7,19.0,0.0,East,0.9,Aotizhongxin,1,Hangat
20831,2015,Juli,16,22,37.0,48.0,2.0,67.0,0.8,72.0,23.4,1004.1,19.3,0.0,North-East,0.8,Aotizhongxin,1,Hangat
20832,2015,Juli,16,23,39.0,75.0,2.0,77.0,0.8,45.0,23.4,1004.4,19.8,0.0,East,1.1,Aotizhongxin,1,Hangat
20833,2015,Juli,17,0,24.0,39.0,2.0,45.0,0.6,79.0,21.8,1003.9,20.8,15.4,North-North-West,3.0,Aotizhongxin,1,Hangat
20834,2015,Juli,17,1,35.0,57.0,2.0,31.0,0.7,109.0,21.7,1004.1,20.2,3.2,North-North-East,1.7,Aotizhongxin,1,Hangat
20835,2015,Juli,17,2,18.0,18.0,2.0,22.0,0.5,109.0,21.0,1003.8,19.6,0.0,North-North-East,1.4,Aotizhongxin,1,Hangat
